#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2020-03-24-00-39-41
#fields	
#types	
ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	version	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	tags	username	password	proxied	orig_fuids	orig_filenames	orig_mime_types	resp_fuids	resp_filenames	resp_mime_types
1258397552.276624	CzosnOTc3imRkgGma	192.168.1.102	2804	96.6.232.242	80	1	GET	www.imiclk.com	/cgi/r.cgi?01AD=2-2-C1630B0105155825FECEBB19302FAA0D1AADA3559A06704B6FEFCB347E17B005-5AE8F73948C9524EF28D6D4155F15D1B7A22CDA3A85B13CE4126B3FEBB755F35&01RI=A38518095A5DA55&01NA=na&m=3&mid=6fekZfWu&ptid=HOME&sp=1	http://img-cdn.mediaplex.com/0/12309/universal.html?page_name=us_content&mpt=1258397740624&url=http%3A//www.dell.com/content/topics/reftopic.aspx/bsd/odg/13263_search_generic_hsb%3Fc%3Dus%26cs%3D%26l%3Den%26s%3Dgen%26ST%3Ddell%26dgc%3DST%26cid%3D16010%26lid%3D380485%26acd%3D52191%2C8%2C0%2C61500887%2C705832422%2C1258397715%2Cdell%2C10399471%2C3043822405&ref=http%3A//www.google.com/url%3Fq%3Ddell%26url%3D/aclk%253Fsa%253DL%2526ai%253DCKRerEKABS8fFE6P-owTEosCGC-OJsHTvmdnWC5GazwUIABABUOqms9gBYMnu7IbIo_QZyAEBqgQZT9AjfKsHZ9Wmw3uHBUxvgvq-LqLyqGutAw%2526ggladgrp%253D368076685%2526gglcreat%253D3043822405%2526sig%253DAGiWqtyv3fl1uOj4r3KFI4o5-nML8oEW3g%2526q%253Dhttp%3A//na.link.decdna.net/n/43643/52191/altfarm.mediaplex.com/1qx79te%25253B11%25253B4%25253B%25253B8%25253B%25253Bbo8fs6%25253B10m6dz%25253B%25253B66wa7%25253B%25253B1%25253B/i/c%25253F0%252526pq%25253D%2525252fad%2525252fck%2525252f12309%2525252d80731%2525252d2056%2525252d0%2525253fkw%2525253ddell%2525252b%25252528exact%25252529%25252526mpre%2525253dhttp%252525253A%252525252F%252525252Flt%2525252edell%2525252ecom%252525252Flt%252525252Flt%2525252easpx%252525253FCID%252525253D16010%2525252526LID%252525253D380485%2525252526DGC%252525253DST%2525252526DGSeg%252525253DDHS%2525252526DURL%252525253Dhttp%252525253A%252525252F%252525252Fwww%2525252edell%2525252ecom%252525252Fcontent%252525252Ftopics%252525252Freftopic%2525252easpx%252525252Fbsd%252525252Fodg%252525252F13263%2525255fsearch%2525255fgeneric%2525255fhsb%252525253Fc%25252525253dus%252525252526cs%25252525253d%252525252526l%25252525253den%252525252526s%25252525253dgen%2525252526st%252525253Ddell%2525252526ACD%252525253D%2525253cx%2525253dthirdPartyTracking%25252528%25252527%2525252c%25252527%2525252c1%2525252c64%25252529%2525253e%2525252526AID%252525253DDHS%2525255fSystems%252526247cr%25253D3043822405%26rct%3Dj%26ei%3DEKABS7HeEo6wsgP1vYCeCg%26usg%3DAFQjCNGJPmoLJxJ8MbwiDkesJ99HX0S1vw	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	378	302	Moved Temporarily	-	-	(empty)	-	-	-	-	-	-	FWh42I2q12erTDP6	-	text/html
1258397552.410539	CDLbjW2IWXJZo4Ksa5	192.168.1.102	2806	66.94.244.24	80	1	GET	ad.yieldmanager.com	/pixel?adv=5787&t=2&code=6qg&code=6qn&code=6qo&code=A2b&code=bgy	http://img-cdn.mediaplex.com/0/12309/universal.html?page_name=us_content&mpt=1258397740624&url=http%3A//www.dell.com/content/topics/reftopic.aspx/bsd/odg/13263_search_generic_hsb%3Fc%3Dus%26cs%3D%26l%3Den%26s%3Dgen%26ST%3Ddell%26dgc%3DST%26cid%3D16010%26lid%3D380485%26acd%3D52191%2C8%2C0%2C61500887%2C705832422%2C1258397715%2Cdell%2C10399471%2C3043822405&ref=http%3A//www.google.com/url%3Fq%3Ddell%26url%3D/aclk%253Fsa%253DL%2526ai%253DCKRerEKABS8fFE6P-owTEosCGC-OJsHTvmdnWC5GazwUIABABUOqms9gBYMnu7IbIo_QZyAEBqgQZT9AjfKsHZ9Wmw3uHBUxvgvq-LqLyqGutAw%2526ggladgrp%253D368076685%2526gglcreat%253D3043822405%2526sig%253DAGiWqtyv3fl1uOj4r3KFI4o5-nML8oEW3g%2526q%253Dhttp%3A//na.link.decdna.net/n/43643/52191/altfarm.mediaplex.com/1qx79te%25253B11%25253B4%25253B%25253B8%25253B%25253Bbo8fs6%25253B10m6dz%25253B%25253B66wa7%25253B%25253B1%25253B/i/c%25253F0%252526pq%25253D%2525252fad%2525252fck%2525252f12309%2525252d80731%2525252d2056%2525252d0%2525253fkw%2525253ddell%2525252b%25252528exact%25252529%25252526mpre%2525253dhttp%252525253A%252525252F%252525252Flt%2525252edell%2525252ecom%252525252Flt%252525252Flt%2525252easpx%252525253FCID%252525253D16010%2525252526LID%252525253D380485%2525252526DGC%252525253DST%2525252526DGSeg%252525253DDHS%2525252526DURL%252525253Dhttp%252525253A%252525252F%252525252Fwww%2525252edell%2525252ecom%252525252Fcontent%252525252Ftopics%252525252Freftopic%2525252easpx%252525252Fbsd%252525252Fodg%252525252F13263%2525255fsearch%2525255fgeneric%2525255fhsb%252525253Fc%25252525253dus%252525252526cs%25252525253d%252525252526l%25252525253den%252525252526s%25252525253dgen%2525252526st%252525253Ddell%2525252526ACD%252525253D%2525253cx%2525253dthirdPartyTracking%25252528%25252527%2525252c%25252527%2525252c1%2525252c64%25252529%2525253e%2525252526AID%252525253DDHS%2525255fSystems%252526247cr%25253D3043822405%26rct%3Dj%26ei%3DEKABS7HeEo6wsgP1vYCeCg%26usg%3DAFQjCNGJPmoLJxJ8MbwiDkesJ99HX0S1vw	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	43	200	OK	-	-	(empty)	-	-	-	-	-	-	FPGalQ1ZpTYaYNanwl	-	image/gif
1258397552.652888	Cv88Oo2Ulfkj2s9x5	192.168.1.102	2803	198.189.255.81	80	2	GET	i.dell.com	/images/global/brand/ui/nxgen/viewlarger.jpg	http://www-cdn.dell.com/content/public/css.aspx?c=us&l=en&~set=storm75	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	496	200	OK	-	-	(empty)	-	-	-	-	-	-	FKi7Oe3ECW0jHi3V79	-	image/jpeg
1258397552.696358	CZuAjh2gxqoVLyIfgc	192.168.1.102	2807	66.235.138.17	80	1	GET	survey.112.2o7.net	/survey/dynamic/suites/280/dellglobalonline/list.js?1196561017764	http://www.dell.com/content/topics/reftopic.aspx/bsd/odg/13263_search_generic_hsb?c=us&cs=&l=en&s=gen&ST=dell&dgc=ST&cid=16010&lid=380485&acd=52191,8,0,61500887,705832422,1258397715,dell,10399471,3043822405	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	102	200	OK	-	-	(empty)	-	-	-	-	-	-	FmticD248RfqSXilGk	-	text/plain
1258397552.726345	CRsVpA2hiQUdEzmEO6	192.168.1.102	2808	66.235.133.33	80	1	GET	nsm.dell.com	/b/ss/dellglobalonline/1/H.20.3/s88486073246066?AQB=1&ndh=1&t=16/10/2009 10:55:45 1 480&ce=UTF-8&ns=dell&pageName=us:en:gen::content^topics^reftopic:bsd^odg^13263_search_generic_hsb&g=http://www.dell.com/content/topics/reftopic.aspx/bsd/odg/13263_search_generic_hsb?c=us&cs=&l=en&s=gen&ST=dell&dgc=ST&cid=16010&lid=380485&acd=52191,8,0,61500887,705832422,1258397715,dell,10399471,3043822405&r=http://www.google.com/url?q=dell&url=/aclk%3Fsa%3DL%26ai%3DCKRerEKABS8fFE6P-owTEosCGC-OJsHTvmdnWC5GazwUIABABUOqms9gBYMnu7IbIo_QZyAEBqgQZT9AjfKsHZ9Wmw3uHBUxvgvq-LqLyqGutAw%26ggladgrp%3D368076685%26gglcreat%3D3043822405%26sig%3DAGiWqtyv3fl1uOj4r3KFI4o5-nML8&server=www.dell.com&v0=16010&events=event21&v1=380485&v2=st&v3=dell&c12=not logged in&c13=us:en:gen::content^topics^reftopic:bsd^odg^13263_search_generic_hsb&c14=www1.us.dell.com/us/en/gen//content^topics^reftopic/bsd^odg^13263_search_generic_hsb&v28=52191,8,0,61500887,705832422,1258397715,dell,10399471,3043822405&c29=us:en:gen::content^topics^reftopic:bsd^odg^13263_search_generic_hsb&c47=d970c5ca4aa943b0b34a6d96a395af96&c49=?c=us&l=en&s=gen&tnt=16646:30:0,&s=1024x768&c=32&j=1.7&v=Y&k=Y&bw=986&bh=558&p=Mozilla Default Plug-in;Java Deployment Toolkit 6.0.160.1;Java(TM) Platform SE 6 U17;Microsoft\xae DRM;Windows Media Player Plug-in Dynamic Link Library;&AQE=1	http://www.dell.com/content/topics/reftopic.aspx/bsd/odg/13263_search_generic_hsb?c=us&cs=&l=en&s=gen&ST=dell&dgc=ST&cid=16010&lid=380485&acd=52191,8,0,61500887,705832422,1258397715,dell,10399471,3043822405	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	0	302	Found	-	-	(empty)	-	-	-	-	-	-	-	-	-
1258397552.748580	CRsVpA2hiQUdEzmEO6	192.168.1.102	2808	66.235.133.33	80	2	GET	nsm.dell.com	/b/ss/dellglobalonline/1/H.20.3/s88486073246066?AQB=1&pccr=true&vidn=2580D00D05012354-60000112001F5E93&&ndh=1&t=16/10/2009 10:55:45 1 480&ce=UTF-8&ns=dell&pageName=us:en:gen::content^topics^reftopic:bsd^odg^13263_search_generic_hsb&g=http://www.dell.com/content/topics/reftopic.aspx/bsd/odg/13263_search_generic_hsb?c=us&cs=&l=en&s=gen&ST=dell&dgc=ST&cid=16010&lid=380485&acd=52191,8,0,61500887,705832422,1258397715,dell,10399471,3043822405&r=http://www.google.com/url?q=dell&url=/aclk%3Fsa%3DL%26ai%3DCKRerEKABS8fFE6P-owTEosCGC-OJsHTvmdnWC5GazwUIABABUOqms9gBYMnu7IbIo_QZyAEBqgQZT9AjfKsHZ9Wmw3uHBUxvgvq-LqLyqGutAw%26ggladgrp%3D368076685%26gglcreat%3D3043822405%26sig%3DAGiWqtyv3fl1uOj4r3KFI4o5-nML8&server=www.dell.com&v0=16010&events=event21&v1=380485&v2=st&v3=dell&c12=not logged in&c13=us:en:gen::content^topics^reftopic:bsd^odg^13263_search_generic_hsb&c14=www1.us.dell.com/us/en/gen//content^topics^reftopic/bsd^odg^13263_search_generic_hsb&v28=52191,8,0,61500887,705832422,1258397715,dell,10399471,3043822405&c29=us:en:gen::content^topics^reftopic:bsd^odg^13263_search_generic_hsb&c47=d970c5ca4aa943b0b34a6d96a395af96&c49=?c=us&l=en&s=gen&tnt=16646:30:0,&s=1024x768&c=32&j=1.7&v=Y&k=Y&bw=986&bh=558&p=Mozilla Default Plug-in;Java Deployment Toolkit 6.0.160.1;Java(TM) Platform SE 6 U17;Microsoft\xae DRM;Windows Media Player Plug-in Dynamic Link Library;&AQE=1	http://www.dell.com/content/topics/reftopic.aspx/bsd/odg/13263_search_generic_hsb?c=us&cs=&l=en&s=gen&ST=dell&dgc=ST&cid=16010&lid=380485&acd=52191,8,0,61500887,705832422,1258397715,dell,10399471,3043822405	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	43	200	OK	-	-	(empty)	-	-	-	-	-	-	FOhlNo4ZKO7pkVTTCc	-	image/gif
1258397553.005438	CpRayxOP0ryl6wIkb	192.168.1.102	2809	64.127.118.104	80	1	GET	dell-www.baynote.net	/baynote/tags2/common.js	http://www.dell.com/content/topics/reftopic.aspx/bsd/odg/13263_search_generic_hsb?c=us&cs=&l=en&s=gen&ST=dell&dgc=ST&cid=16010&lid=380485&acd=52191,8,0,61500887,705832422,1258397715,dell,10399471,3043822405	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	28397	200	OK	-	-	(empty)	-	-	-	-	-	-	FQUUBG3DjTUgTMggHe	-	text/plain
1258397553.651764	CpRayxOP0ryl6wIkb	192.168.1.102	2809	64.127.118.104	80	2	GET	dell-www.baynote.net	/baynote/tags2/policy?customerId=dell&code=www&subdomain=&userId=UNASSIGNED&userPolicyRequested=true	http://www.dell.com/content/topics/reftopic.aspx/bsd/odg/13263_search_generic_hsb?c=us&cs=&l=en&s=gen&ST=dell&dgc=ST&cid=16010&lid=380485&acd=52191,8,0,61500887,705832422,1258397715,dell,10399471,3043822405	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	868	200	OK	-	-	(empty)	-	-	-	-	-	-	FDmFjw1hKlcPe4zqh7	-	text/plain
1258397553.781930	CpRayxOP0ryl6wIkb	192.168.1.102	2809	64.127.118.104	80	3	GET	dell-www.baynote.net	/baynote/tags2/baynoteObserver/handler2.js	http://www.dell.com/content/topics/reftopic.aspx/bsd/odg/13263_search_generic_hsb?c=us&cs=&l=en&s=gen&ST=dell&dgc=ST&cid=16010&lid=380485&acd=52191,8,0,61500887,705832422,1258397715,dell,10399471,3043822405	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	16515	200	OK	-	-	(empty)	-	-	-	-	-	-	FNQquMwlzwDPK8zU3	-	text/plain
1258397604.598275	CW4xMn2bf6b92fpaN8	192.168.1.105	49551	199.7.57.72	80	1	GET	ocsp.verisign.com	/MFEwTzBNMEswSTAJBgUrDgMCGgUABBSpuCE3aK3GivZPzGQJ6L5BRyZofwQUl9BrqCZwyKE/lB8ILcQ1m6ShHvICEBSj5djcAIwQDAohGIv7Ras=	-	1.0	Microsoft-CryptoAPI/6.0	0	1716	200	Ok	-	-	(empty)	-	-	-	-	-	-	FnkAOz4KHs5fV7AGc9	-	application/ocsp-response
1258397605.510954	CypuIw2C19LKjvbik1	192.168.1.102	2748	74.125.19.105	80	10	GET	www.google.com	/	-	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	8852	200	OK	-	-	(empty)	-	-	-	-	-	-	FHtTnV1zvrr6AWKuH1	-	text/html
1258397605.849993	Cj5N273tc4gwE565ac	192.168.1.102	2747	74.125.19.105	80	11	GET	www.google.com	/extern_js/f/CgJlbhICdXMrMAo4QkAILCswDjgJLCswFjgQLCswFzgELCswGDgELCswGTgNLCswHTgbLCswJTjJiAEsKzAmOAcsKzAnOAIsKzAqOAIsKzArOAgsKzA8OAAs/XDUhuEpECCE.js	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	41987	200	OK	-	-	(empty)	-	-	-	-	-	-	FJ2lgD1N4JFqr2nXQ	-	application/javascript
1258397606.061356	C3SuKt2XmBNEjmnBIi	192.168.1.102	2810	74.125.19.113	80	1	GET	clients1.google.com	/generate_204	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	0	204	No Content	-	-	(empty)	-	-	-	-	-	-	-	-	-
1258397606.055111	CypuIw2C19LKjvbik1	192.168.1.102	2748	74.125.19.105	80	11	GET	www.google.com	/csi?v=3&s=webhp&action=&e=17259,17315,21329,22107,22713&ei=T6ABS_SMLoqIowSWzqTxCw&rt=prt.38,ol.67,xjsee.355,xjs.373	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	0	204	No Content	-	-	(empty)	-	-	-	-	-	-	-	-	-
1258397610.793143	C3SuKt2XmBNEjmnBIi	192.168.1.102	2810	74.125.19.113	80	2	GET	clients1.google.com	/complete/search?hl=en&client=hp&q=m&cp=1	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	543	200	OK	-	-	(empty)	-	-	-	-	-	-	FQeu0X3BLNVKKvrNL1	-	text/plain
1258397610.950787	C3SuKt2XmBNEjmnBIi	192.168.1.102	2810	74.125.19.113	80	3	GET	clients1.google.com	/complete/search?hl=en&client=hp&q=mi&cp=2	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	521	200	OK	-	-	(empty)	-	-	-	-	-	-	FHio4p3gHdetMvteo2	-	text/plain
1258397611.575898	C3SuKt2XmBNEjmnBIi	192.168.1.102	2810	74.125.19.113	80	4	GET	clients1.google.com	/complete/search?hl=en&client=hp&q=mic&cp=3	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	548	200	OK	-	-	(empty)	-	-	-	-	-	-	FIoKjf40VwVpyErbhd	-	text/plain
1258397613.137920	C3SuKt2XmBNEjmnBIi	192.168.1.102	2810	74.125.19.113	80	5	GET	clients1.google.com	/complete/search?hl=en&client=hp&q=micr&cp=4	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	593	200	OK	-	-	(empty)	-	-	-	-	-	-	FY3uaM2GSIATcmJjie	-	text/plain
1258397613.763024	C3SuKt2XmBNEjmnBIi	192.168.1.102	2810	74.125.19.113	80	6	GET	clients1.google.com	/complete/search?hl=en&client=hp&q=micro&cp=5	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	594	200	OK	-	-	(empty)	-	-	-	-	-	-	FMdBB31XQZfdyRSbv2	-	text/plain
1258397615.242099	Cj5N273tc4gwE565ac	192.168.1.102	2747	74.125.19.105	80	12	GET	www.google.com	/search?hl=en&source=hp&q=microsoft&aq=0&aqi=g10&oq=micro&fp=1c443ffcb5a5cce1	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	36149	200	OK	-	-	(empty)	-	-	-	-	-	-	FfDHfM3iS1Ucycank2	-	text/html
1258397615.696310	CbQUxz4Sa4S5Wrv43a	192.168.1.102	2811	74.125.19.104	80	1	GET	news.google.com	/news/tbn/XLa6Lic6NKAJ	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1744	200	OK	-	-	(empty)	-	-	-	-	-	-	F6sreW1Figm65nSpVj	-	image/jpeg
1258397615.772009	C3SuKt2XmBNEjmnBIi	192.168.1.102	2810	74.125.19.113	80	7	GET	clients1.google.com	/generate_204	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	0	204	No Content	-	-	(empty)	-	-	-	-	-	-	-	-	-
1258397615.793497	CypuIw2C19LKjvbik1	192.168.1.102	2748	74.125.19.105	80	12	GET	www.google.com	/csi?v=3&s=web&action=&ei=WaABS_eCHoiIswPm5tidCg&e=17259,17315,21329,22107,22713&cp=false&rt=prt.269,pprt.283,ol.286,jsrt.266	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	0	204	No Content	-	-	(empty)	-	-	-	-	-	-	-	-	-
1258397616.129032	Cw7L6v40IfCrSgVr9	192.168.1.102	2812	207.46.193.254	80	1	GET	www.microsoft.com	/	http://www.google.com/search?hl=en&source=hp&q=microsoft&aq=0&aqi=g10&oq=micro&fp=1c443ffcb5a5cce1	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	142	302	Found	-	-	(empty)	-	-	-	-	-	-	FwLfT231bNFLxE86k	-	text/html
1258397616.171510	Cw7L6v40IfCrSgVr9	192.168.1.102	2812	207.46.193.254	80	2	GET	www.microsoft.com	/en/us/default.aspx	http://www.google.com/search?hl=en&source=hp&q=microsoft&aq=0&aqi=g10&oq=micro&fp=1c443ffcb5a5cce1	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	79906	200	OK	-	-	(empty)	-	-	-	-	-	-	FAsDfg2appzgU7O8hl	-	text/html
1258397618.336904	Cj5N273tc4gwE565ac	192.168.1.102	2747	74.125.19.105	80	13	GET	www.google.com	/url?sa=t&source=web&ct=res&cd=1&ved=0CBQQFjAA&url=http://www.microsoft.com/&rct=j&q=microsoft&ei=WaABS_eCHoiIswPm5tidCg&usg=AFQjCNF9b-aT48lrjLUkfKnYiDZ5HAdjjA	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	368	200	OK	-	-	(empty)	-	-	-	-	-	-	Fupp7D2NNkxyhd9XQc	-	text/html
1258397618.398367	Cw7L6v40IfCrSgVr9	192.168.1.102	2812	207.46.193.254	80	3	GET	www.microsoft.com	/	http://www.google.com/url?sa=t&source=web&ct=res&cd=1&ved=0CBQQFjAA&url=http%3A%2F%2Fwww.microsoft.com%2F&rct=j&q=microsoft&ei=WaABS_eCHoiIswPm5tidCg&usg=AFQjCNF9b-aT48lrjLUkfKnYiDZ5HAdjjA	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	142	302	Found	-	-	(empty)	-	-	-	-	-	-	F2kTNQXgb9CvXh5g5	-	text/html
1258397618.503047	Cw7L6v40IfCrSgVr9	192.168.1.102	2812	207.46.193.254	80	4	GET	www.microsoft.com	/en/shared/core/2/js/js.ashx?s=Csp;shared	http://www.microsoft.com/en/us/default.aspx	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	7789	200	OK	-	-	(empty)	-	-	-	-	-	-	FyRMcg4t2AcoUncFXh	-	text/plain
1258397618.543023	CMgCgRbTdq5o2lh	192.168.1.102	2813	207.46.193.254	80	1	GET	www.microsoft.com	/en/shared/core/2/css/css.ashx?sc=/en/us/site.config&pc=/En/us/PageConfig/win7/DirectInstall.config.xml&m=cspMscomHomePageBase	http://www.microsoft.com/en/us/default.aspx	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1156	200	OK	-	-	(empty)	-	-	-	-	-	-	Fd7Pkb3vN9comEnyXh	-	text/plain
1258397618.546267	CydKRn359qNarejuG5	192.168.1.102	2814	207.46.193.254	80	1	GET	www.microsoft.com	/en/shared/core/2/css/css.ashx?sc=/en/us/site.config&pc=/En/us/PageConfig/win7/DirectInstall.config.xml&c=cspMscomHeader	http://www.microsoft.com/en/us/default.aspx	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	912	200	OK	-	-	(empty)	-	-	-	-	-	-	FvFOvz3cL0PIpekRAe	-	text/plain
1258397618.550265	CT7XFK1fo0VizFQet4	192.168.1.102	2817	207.46.193.254	80	1	GET	www.microsoft.com	/global/en/us/RenderingAssets/win7/TakeOverScript.js	http://www.microsoft.com/en/us/default.aspx	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	521	200	OK	-	-	(empty)	-	-	-	-	-	-	Fp8iFx4LLlSIJPNwtf	-	text/plain
1258397618.549515	CLr7drLfB2GWYksCg	192.168.1.102	2816	207.46.193.254	80	1	GET	www.microsoft.com	/en/shared/core/2/css/css.ashx?sc=/en/us/site.config&pc=/En/us/PageConfig/win7/DirectInstall.config.xml&pt=cspMscomHomePage&c=cspMscomSiteBrand;cspSearchComponent;cspMscomFeaturePanel;cspMscomMasterNavigation;cspAdControl;cspMscomNewsBand;cspVerticalRolloverTab;cspMscomVerticalTab;cspSilverGate	http://www.microsoft.com/en/us/default.aspx	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	14810	200	OK	-	-	(empty)	-	-	-	-	-	-	FYX4en49pJ10rBylI7	-	text/plain
1258397618.547771	CPbVB42VZN9fHWFg4h	192.168.1.102	2815	207.46.193.254	80	1	GET	www.microsoft.com	/en/shared/core/2/js/js.ashx?pt=cspMscomHomePage&c=cspSearchComponent;cspMedia;cspMscomMasterNavigation;cspMscomNewsBand;cspVerticalRolloverTab;cspMscomVerticalTab;cspSilverGate	http://www.microsoft.com/en/us/default.aspx	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	36831	200	OK	-	-	(empty)	-	-	-	-	-	-	FVv3qu26JTQK6AK795	-	text/plain
1258397618.640209	Cw7L6v40IfCrSgVr9	192.168.1.102	2812	207.46.193.254	80	5	GET	www.microsoft.com	/en/shared/core/2/css/css.ashx?sc=/en/us/site.config&pc=/En/us/PageConfig/win7/DirectInstall.config.xml&c=cspMscomFooter	http://www.microsoft.com/en/us/default.aspx	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	871	200	OK	-	-	(empty)	-	-	-	-	-	-	FKqgFR34BcsQNfOHe6	-	text/plain
1258397618.694925	CMgCgRbTdq5o2lh	192.168.1.102	2813	207.46.193.254	80	2	GET	www.microsoft.com	/global/En/us/RenderingAssets/SLWindowPane/WindowPane_eventHandlers_111609.js	http://www.microsoft.com/en/us/default.aspx	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	13784	200	OK	-	-	(empty)	-	-	-	-	-	-	FRsgOU3xWcuvbfnpt8	-	text/plain
1258397618.701419	CydKRn359qNarejuG5	192.168.1.102	2814	207.46.193.254	80	2	GET	www.microsoft.com	/en/WebResource.axd?d=g6serZQ8BZPyC5qVmZLaag2&t=633937155994482462	http://www.microsoft.com/en/us/default.aspx	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	21672	200	OK	-	-	(empty)	-	-	-	-	-	-	FsNaWX1PLMNwu8OXk5	-	text/plain
1258397618.786872	CkNVuC1PYyKdFiP1M7	192.168.1.102	2819	198.189.255.74	80	1	GET	i3.microsoft.com	/global/en/us/RenderingAssets/Silverlight.js	http://www.microsoft.com/en/us/default.aspx	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	15469	200	OK	-	-	(empty)	-	-	-	-	-	-	F1s0yg19qSNRynhww6	-	text/plain
